pl_id, normal, name, source, gn_id, pleiades_centroid_x, pleiades_centroid_y
501630,strymonikoskolpos,Strymonikos Kolpos,pleiades,,23.75,40.75
501631,symbolon,Symbolon M.,pleiades,,24.25,40.75
501632,syrascelle,Syrascelle,pleiades,,26.75,40.75
501632,sirogellis,Sirogellis,pleiades,,26.75,40.75
501632,syrascellae,Syrascellae,pleiades,,26.75,40.75
501634,thasos,Thasos,pleiades,,24.75,40.75
501635,thasos,Thasos Ins.,pleiades,,24.75,40.75
501636,theologo,Theologo,pleiades,,24.75,40.75
501637,therambos,Therambos,pleiades,,23.75,39.75
501637,thrambos,Thrambos,pleiades,,23.75,39.75
501638,thracia,Thracia,pleiades,,25.75,41.75
501639,thracium,Thracium,pleiades,,24.75,40.25
501639,macedonicummare,Macedonicum Mare,pleiades,,24.75,40.25
501641,thrambos,Thrambos Pr.,pleiades,,23.75,39.75
501642,thymonia,Thymonia,pleiades,,24.75,40.75
501643,thyssos,Thyssos,pleiades,,24.25,40.25
501644,tonzos,Tonzos fl.,pleiades,,26.75,41.75
501645,topeiros,Topeiros,pleiades,,24.75,41.25
501646,torone,Torone,pleiades,,23.75,39.75
501647,toronaikoskolpos,Toronaikos Kolpos,pleiades,,23.75,40.25
501648,tragilos,Tragilos,pleiades,,23.75,40.75
501649,traianoupolis,Traianoupolis,pleiades,,26.25,40.75
501651,tripolis,Tripolis,pleiades,,24.25,41.25
501656,valkosel,VÄƒlkosel,pleiades,,24.25,41.75
501658,vodenicarsko,VodeniÄarsko,pleiades,,25.25,41.25
501661,xantheia,Xantheia,pleiades,,25.25,40.75
501663,zirinae,Zirinae,pleiades,,26.25,41.25
501663,zervae,Zervae,pleiades,,26.25,41.25
501664,zerynthos,Zerynthos,pleiades,,25.75,40.25
501667,zone,Zone,pleiades,,25.75,40.75
501668,zorlanae,*Zorlanae,pleiades,,26.75,40.75
501669,zygaktes,Zygaktes? fl.,pleiades,,24.25,41.25
507362,acantion,Acantion,pleiades,,,
507363,alapta,Alapta,pleiades,,,
507364,alopeconnesus,Alopeconnesus,pleiades,,,
507365,ampelos,Ampelos,pleiades,,,
507366,apollonia,Apollonia,pleiades,,,
507367,apros,Apros,pleiades,,,
507368,araplos,Araplos,pleiades,,,
507369,arconesos,Arconesos,pleiades,,,
507370,ascapos,Ascapos,pleiades,,,
507371,atho,Atho,pleiades,,,
507372,augaia,Augaia,pleiades,,,
507373,avesticos,Avesticos,pleiades,,,
507375,batos,Batos,pleiades,,,
507376,benna,Benna,pleiades,,,
507377,bisanthe,Bisanthe,pleiades,,,
507378,brea,Brea,pleiades,,,
507379,kereopyrgos,Kereopyrgos,pleiades,,,
507379,breierophara,Breierophara,pleiades,,,
507380,brendike,Brendike,pleiades,,,
507382,calathe,Calathe,pleiades,,,
507383,calathusa,Calathusa,pleiades,,,
507384,capherismesate,Capheris Mesate,pleiades,,,
507385,chalkis,Chalkis,pleiades,,,
507386,charadrous,Charadrous,pleiades,,,
507387,charakoma,Charakoma,pleiades,,,
507388,charbrusa,Charbrusa,pleiades,,,
507389,chytropolis,Chytropolis,pleiades,,,
507390,cissyros,Cissyros,pleiades,,,
507391,cosinto,Cosinto,pleiades,,,
507393,datostown,Datos town,pleiades,,,
507393,datos,Datos,pleiades,,,
507393,daton,Daton,pleiades,,,
507394,demetrion,Demetrion,pleiades,,,
507395,dersaioi,Dersaioi,pleiades,,,
507396,dialeon,Dialeon,pleiades,,,
507397,dictaea,Dictaea,pleiades,,,
507398,diethusa,Diethusa,pleiades,,,
507399,doberes,Doberes,pleiades,,,
507400,dracanon,Dracanon,pleiades,,,
507402,gangas,Gangas,pleiades,,,
507402,gangites,Gangites,pleiades,,,
507403,gethone,Gethone,pleiades,,,
507405,hagnoneia,Hagnoneia,pleiades,,,
507406,herakleia,Herakleia,pleiades,,,
507408,iollitai,Iollitai,pleiades,,,
507409,phalesina,Phalesina,pleiades,,,
507409,ismaros,Ismaros,pleiades,,,
507409,ismara,Ismara,pleiades,,,
507409,parthenion,Parthenion,pleiades,,,
507412,kamsantos,Kamsantos,pleiades,,,
507414,kellios,Kellios,pleiades,,,
507415,kerdozeis,Kerdozeis,pleiades,,,
507417,kermoros,Kermoros,pleiades,,,
507418,kophoslimen,Kophos Limen,pleiades,,,
507419,kossaia,Kossaia,pleiades,,,
507420,koudetos,Koudetos,pleiades,,,
507422,lamponia,Lamponia,pleiades,,,
507423,lisos,Lisos,pleiades,,,
507425,meidios,Meidios,pleiades,,,
507426,melandia,Melandia,pleiades,,,
507427,melanthia,Melanthia,pleiades,,,
507428,mende,Mende,pleiades,,,
507429,milkoros,Milkoros,pleiades,,,
507430,milolito,Milolito,pleiades,,,
507432,nastos,Nastos,pleiades,,,
507433,neriphos,Neriphos,pleiades,,,
507435,orthagoreia,Orthagoreia,pleiades,,,
507436,othoros,Othoros,pleiades,,,
507438,pacheie,Pacheie,pleiades,,,
507439,palaichorion,Palaichorion,pleiades,,,
507440,paioplai,Paioplai,pleiades,,,
507441,paitike,Paitike,pleiades,,,
507442,paitoi,Paitoi,pleiades,,,
507444,pateria,Pateria,pleiades,,,
507445,pateronnesos,Pateronnesos,pleiades,,,
507446,pelendos,Pelendos,pleiades,,,
507447,pergamon,Pergamon,pleiades,,,
507448,pergamos,Pergamos,pleiades,,,
507450,pharbelos,Pharbelos,pleiades,,,
507451,phyllis,Phyllis,pleiades,,,
507452,pistasos,Pistasos,pleiades,,,
507452,istasos,Istasos,pleiades,,,
507454,rumbodona,Rumbodona,pleiades,,,
507456,sarnos,Sarnos,pleiades,,,
507457,satrai,Satrai,pleiades,,,
507458,sceveni,Sceveni,pleiades,,,
507459,scopius,Scopius M.,pleiades,,,
507460,scyllia,Scyllia,pleiades,,,
507461,serreion,Serreion,pleiades,,,
507462,sithone,Sithone,pleiades,,,
507463,skapteshyle,Skaptes Hyle,pleiades,,,
507463,skaptehyle,Skapte Hyle,pleiades,,,
507464,skimbertos,Skimbertos,pleiades,,,
507465,skopaitai,Skopaitai,pleiades,,,
507467,stentoris,Stentoris L.,pleiades,,,
507468,strambai,Strambai,pleiades,,,
507469,stratonike,Stratonike,pleiades,,,
507469,stratonikeia,Stratonikeia,pleiades,,,
507470,syleospedion,Syleos Pedion,pleiades,,,
507472,tempyra,Tempyra,pleiades,,,
507473,tindion,Tindion,pleiades,,,
507474,turrisdiomedis,Turris Diomedis,pleiades,,,
507474,karterakome,Kartera Kome,pleiades,,,
507474,tirida,Tirida,pleiades,,,
507474,stabulodiomedis,Stabulo Diomedis,pleiades,,,
507474,tyrida,Tyrida,pleiades,,,
507475,tiristasis,Tiristasis,pleiades,,,
507476,trauos,Trauos,pleiades,,,
507480,zereia,Zereia,pleiades,,,
507480,zeira,Zeira,pleiades,,,
507481,zeirenia,Zeirenia,pleiades,,,
507482,zeusdiasion,"Zeus Diasion, T.",pleiades,,,
511137,adstatuas,â€˜Ad Statuasâ€™,pleiades,,28.25,41.25
511138,adrasteia,Adrasteia,pleiades,,27.25,40.25
511139,adrasteia,Adrasteia M.,pleiades,,27.75,40.25
511140,aigaionosmonu,Aigaionos Monu.,pleiades,,28.25,40.25
511141,aisepos,Aisepos fl.,pleiades,,27.75,40.25
511142,erginos,Erginos fl.,pleiades,,27.25,41.25
511142,agrianes,Agrianes,pleiades,,27.25,41.25
511143,agrilion,Agrilion,pleiades,,29.75,40.25
511151,apolloniaadrhyndacum,Apollonia ad Rhyndacum,pleiades,,28.75,40.25
511153,novatheodosiopolis,Nova Theodosiopolis,pleiades,,27.25,40.75
511153,colclaudiaaprensis,Col. Claudia Aprensis,pleiades,,27.25,40.75
511153,aproi,Aproi,pleiades,,27.25,40.75
511154,arbeila,*Arbeila,pleiades,,29.75,40.75
511155,arctonnesos,Arctonnesos Ins.,pleiades,,27.75,40.25
511157,arganthoneion,Arganthoneion M.,pleiades,,29.25,40.75
511158,artace,Artace,pleiades,,27.75,40.25
511159,artaiouteichos,Artaiouteichos,pleiades,,28.25,40.25
511160,artake,Artake Ins.,pleiades,,27.75,40.25
511161,artanes,Artanes,pleiades,,29.75,41.25
511162,artanes,Artanes fl.,pleiades,,29.75,41.25
511163,artemis,Artemis,pleiades,,30.75,40.25
511165,askania,Askania,pleiades,,29.75,40.25
511166,askania,Askania L.,pleiades,,29.25,40.25
511168,olbianussinus,Olbianus Sinus,pleiades,,29.75,40.75
511168,astacenus,Astacenus,pleiades,,29.75,40.75
511169,astakos,Astakos,pleiades,,29.75,40.75
511170,astike,Astike,pleiades,,28.25,41.25
511171,asticus,Asticus M.,pleiades,,27.75,41.75
511172,athyras,Athyras,pleiades,,28.75,41.25
511173,athyras,Athyras fl.,pleiades,,28.25,41.25
511174,aureliane,Aureliane,pleiades,,29.75,40.25
511176,baradendromia,*Baradendromia,pleiades,,30.25,40.75
511178,baris,Baris,pleiades,,27.75,40.25
511179,basilicatherma,Basilica Therma,pleiades,,29.25,40.25
511180,basilinoupolis,Basilinoupolis,pleiades,,29.75,40.75
511181,bathynias,Bathynias fl.,pleiades,,28.75,41.25
511182,bathyslimen,Bathys Limen,pleiades,,27.75,40.75
511183,bebrykes,Bebrykes,pleiades,,29.25,41.25
511184,beodizo,â€˜Beodizoâ€™,pleiades,,27.75,41.25
511185,bergule,Bergule,pleiades,,27.25,41.25
511185,arkadioupolis,Arkadioupolis,pleiades,,27.25,41.25
511185,bergoule,Bergoule,pleiades,,27.25,41.25
511186,besbikos,Besbikos Ins.,pleiades,,28.75,40.75
511187,rhaidestos,Rhaidestos,pleiades,,27.75,40.75
511187,bisanthe,Bisanthe,pleiades,,27.75,40.75
511188,bitenas,â€˜Bitenasâ€™,pleiades,,27.25,40.75
511189,bithynia,Bithynia,pleiades,,29.25,40.25
511190,bizye,Bizye,pleiades,,27.75,41.75
511191,sunonensis,Sunonensis L.,pleiades,,30.25,40.75
511191,boane,Boane,pleiades,,30.25,40.75
511193,brunca,â€˜Bruncaâ€™,pleiades,,29.75,40.75
511194,apamea,Apamea,pleiades,,28.75,40.25
511194,brylleion,Brylleion,pleiades,,28.75,40.25
511194,myrleia,Myrleia,pleiades,,28.75,40.25
511194,coliuliaconcordia,Col. Iulia Concordia,pleiades,,28.75,40.25
511195,burtudizon,Burtudizon,pleiades,,27.25,41.25
511197,byzapena,*Byzapena,pleiades,,29.75,40.75
511199,caenophrurium,Caenophrurium,pleiades,,28.25,41.25
511201,callum,â€˜Callumâ€™,pleiades,,28.25,41.25
511202,campusserenus,Campus Serenus,pleiades,,27.75,41.25
511205,charax,Charax,pleiades,,29.75,40.75
511206,charioupolis,[Charioupolis],pleiades,,27.25,41.25
511207,charmidea,*Charmidea,pleiades,,29.25,40.25
511208,chelai,Chelai,pleiades,,30.25,41.25
511209,chelaita,*Chelaita,pleiades,,29.75,41.25
511210,chogeae,â€˜Chogeaeâ€™,pleiades,,30.25,40.25
511218,cyzicus,Cyzicus,pleiades,,27.75,40.25
511220,dabla,*Dabla,pleiades,,29.75,40.25
511221,dakibyza,Dakibyza,pleiades,,29.25,40.75
511222,daphnous,Daphnous,pleiades,,28.75,40.25
511224,daskylitis,Daskylitis,pleiades,,27.75,40.25
511224,aphnitis,Aphnitis L.,pleiades,,27.75,40.25
511225,daskyleion,Daskyleion,pleiades,,28.25,40.25
511226,daskyleion,Daskyleion,pleiades,,28.75,40.25
511227,daunionteichos,Daunion Teichos,pleiades,,28.25,41.25
511228,degirmenalt,DeÄŸirmenaltÄ±,pleiades,,27.75,40.75
511229,dekaton,Dekaton,pleiades,,30.25,40.75
511230,delkon,Delkon fl.,pleiades,,28.25,41.25
511231,delkos,Delkos,pleiades,,28.75,41.25
511232,delkos,Delkos,pleiades,,28.75,41.25
511232,phileatine,Phileatine L.,pleiades,,28.75,41.25
511234,desa,*Desa,pleiades,,30.25,41.25
511235,didymateiche,Didymateiche,pleiades,,27.25,40.25
511236,dindymon,Dindymon M.,pleiades,,27.75,40.25
511237,diolkides,Diolkides,pleiades,,29.75,40.75
511238,dolionis,Dolionis,pleiades,,27.75,40.25
511239,drakon,Drakon fl.,pleiades,,29.25,40.75
511240,helenopolis,Helenopolis,pleiades,,29.75,40.75
511240,drepanon,Drepanon,pleiades,,29.75,40.75
511241,drousipara,Drousipara,pleiades,,27.75,41.25
511241,drusipara,Drusipara,pleiades,,27.75,41.25
511244,echeleos,Echeleos fl.,pleiades,,29.25,40.25
511245,eikote,Eikote,pleiades,,29.25,40.25
511246,eirakla,*Eirakla,pleiades,,30.25,40.25
511247,elaia,Elaia,pleiades,,29.75,40.75
511248,elaphonnesos,Elaphonnesos? Ins.,pleiades,,27.25,40.25
511249,elekosmioi,Elekosmioi,pleiades,,29.25,40.25
511250,enbeilos,Enbeilos fl.,pleiades,,27.75,40.25
511251,ergina,Ergina fl.,pleiades,,27.75,41.25
511253,eribolon,Eribolon,pleiades,,29.75,40.75
511254,eribolon,Eribolon,pleiades,,,
511259,geragathe,Geragathe,pleiades,,29.75,40.75
511260,granicus,Granicus fl.,pleiades,,27.25,40.25
511262,halone,Halone,pleiades,,27.75,40.25
511263,halone,Halone Ins.,pleiades,,27.75,40.25
511264,harpagion,Harpagion,pleiades,,27.25,40.25
511267,helge,Helge,pleiades,,28.75,40.25
511267,caesareagermanice,Caesarea Germanice,pleiades,,28.75,40.25
511268,helikore,Helikore,pleiades,,29.75,40.25
511268,nicaea,Nicaea,pleiades,,29.75,40.25
511271,heraionteichos,Heraion Teichos,pleiades,,27.75,41.25
511271,heraion,Heraion ,pleiades,,27.75,41.25
511273,herakleion,Herakleion,pleiades,,29.75,40.75
511274,hermoton,Hermoton,pleiades,,27.25,40.25
511274,hermaion,Hermaion,pleiades,,27.25,40.25
511276,hieron,Hieron M.,pleiades,,27.25,40.75
511282,kabia,Kabia,pleiades,,30.25,40.75
511283,kalasyrta,*Kalasyrta,pleiades,,30.25,40.75
511284,kalpas,Kalpas fl.,pleiades,,30.25,41.25
511285,kalpe,Kalpe,pleiades,,30.25,41.25
511286,karesene,Karesene?,pleiades,,27.25,40.25
511287,karesos,Karesos? fl.,pleiades,,27.25,40.25
511288,kassa,*Kassa,pleiades,,30.25,40.75
511289,kianossinus,Kianos Sinus,pleiades,,28.75,40.25
511291,askanios,Askanios fl.,pleiades,,29.25,40.25
511291,kios,Kios,pleiades,,29.25,40.25
511292,kizoura,*Kizoura,pleiades,,30.25,40.25
511294,kontadesdos,Kontadesdos fl.,pleiades,,27.25,41.75
511296,koubaita,*Koubaita,pleiades,,29.75,40.75
511298,kypra,*Kypra,pleiades,,29.75,40.75
511300,leptoia,*Leptoia,pleiades,,30.25,40.75
511301,leucatas,Leucatas Pr.,pleiades,,29.25,40.75
511302,liada,â€˜Liadaâ€™,pleiades,,29.75,40.75
511303,libon,[Libon] M.,pleiades,,29.75,40.75
511304,libum,Libum,pleiades,,29.75,40.75
511305,libyssa,Libyssa,pleiades,,29.75,40.75
511306,libyssos,Libyssos fl.,pleiades,,29.75,40.75
511307,limnai,Limnai,pleiades,,29.75,40.75
511308,linon,Linon,pleiades,,27.25,40.25
511312,mekestos,Mekestos fl.,pleiades,,28.25,40.25
511313,melaina,Melaina Pr.,pleiades,,29.25,41.25
511314,melanos,Melanos Pr.,pleiades,,27.75,40.25
511315,melantias,Melantias,pleiades,,28.75,41.25
511316,memnonoskome,Memnonos Kome,pleiades,,27.75,40.25
511318,miletopolis,Miletopolis,pleiades,,28.25,40.25
511319,artynia,Artynia L.,pleiades,,28.75,40.25
511319,apolloniatis,Apolloniatis,pleiades,,28.75,40.25
511319,miletopolitis,Miletopolitis,pleiades,,28.75,40.25
511320,miletouteichos,Miletouteichos?,pleiades,,28.25,40.25
511321,mocasura,â€˜Mocasuraâ€™?,pleiades,,27.75,41.25
511322,morzapena,*Morzapena,pleiades,,30.25,41.25
511323,mossynea,*Mossynea,pleiades,,30.25,40.25
511325,mygdonia,Mygdonia,pleiades,,28.25,40.25
511326,mygdum,Mygdum,pleiades,,29.75,40.25
511326,midum,â€˜Midumâ€™,pleiades,,29.75,40.25
511328,mysia,Mysia,pleiades,,27.75,40.25
511331,narco,â€˜Narcoâ€™,pleiades,,27.25,41.25
511333,herakleia,Herakleia,pleiades,,27.25,40.75
511333,neapolis,Neapolis,pleiades,,27.25,40.75
511334,neonteichos,Neon Teichos,pleiades,,27.75,41.25
511335,nerola,*Nerola,pleiades,,29.75,40.75
511337,nicomedia,Nicomedia,pleiades,,29.75,40.75
511340,odryses,Odryses fl.,pleiades,,28.25,40.25
511341,oka,*Oka,pleiades,,30.25,40.25
511343,olympus,Olympus M.,pleiades,,29.25,40.25
511344,ontoraita,*Ontoraita,pleiades,,30.75,40.25
511345,ophiussa,Ophiussa Ins.,pleiades,,27.25,40.75
511346,optatianaimon,"Optatianai, Mon.",pleiades,,29.75,40.75
511347,ornoi,Ornoi?,pleiades,,27.25,40.75
511348,otroia,Otroia,pleiades,,29.75,40.25
511351,theodosiopolis,Theodosiopolis,pleiades,,27.25,40.75
511351,panion,Panion,pleiades,,27.25,40.75
511353,parimouthos,Parimouthos fl.,pleiades,,29.75,40.75
511354,colgemellaiuliahadriana,Col. Gemella Iulia *Hadriana,pleiades,,27.25,40.25
511354,parium,Parium,pleiades,,27.25,40.25
511355,peirossos,Peirossos M.,pleiades,,27.75,40.25
511356,triknaita,*Triknaita,pleiades,,29.75,40.75
511356,pentephyle,Pentephyle,pleiades,,29.75,40.75
511357,perinthus,Perinthus,pleiades,,27.75,40.75
511357,heraclea,Heraclea,pleiades,,27.75,40.75
511358,petrozetoi,Petrozetoi,pleiades,,29.75,40.75
511360,philia,Philia Pr.,pleiades,,28.75,41.25
511361,philia,Philia,pleiades,,28.75,41.25
511362,phrygia,Phrygia,pleiades,,27.75,40.25
511363,phrygiaepiktetos,Phrygia Epiktetos,pleiades,,29.75,40.25
511364,pithekas,Pithekas? fl.,pleiades,,30.25,40.25
511366,plakia,Plakia,pleiades,,28.25,40.25
511367,ploketta,*Ploketta,pleiades,,29.75,40.25
511368,poimanenon,Poimanenon,pleiades,,27.75,40.25
511370,triton,Triton Pr.,pleiades,,28.75,40.75
511370,poseideion,Poseideion,pleiades,,28.75,40.75
511371,potamoi,Potamoi,pleiades,,29.25,40.75
511372,prainetos,Prainetos,pleiades,,29.75,40.75
511373,pratomysia,*Pratomysia,pleiades,,29.25,40.75
511374,prepa,*Prepa,pleiades,,29.75,40.75
511375,priapus,Priapus,pleiades,,27.25,40.25
511376,prindea,*Prindea,pleiades,,30.25,40.75
511378,proconnesus,Proconnesus,pleiades,,27.75,40.75
511379,proconnesus,Proconnesus Ins.,pleiades,,27.75,40.75
511380,pronnaea,*Pronnaea,pleiades,,29.75,40.25
511381,propontis,Propontis,pleiades,,28.25,40.75
511383,protunica,â€˜Protunicaâ€™,pleiades,,30.25,40.25
511384,prusa,Prusa,pleiades,,29.25,40.25
511385,prusiasadmare,Prusias ad Mare,pleiades,,29.25,40.25
511385,kios,Kios,pleiades,,29.25,40.25
511386,psarela,*Psarela,pleiades,,29.75,40.75
511387,psillion,Psillion,pleiades,,29.75,41.25
511388,psillis,Psillis fl.,pleiades,,29.75,41.25
511388,psilis,Psilis fl.,pleiades,,29.75,41.25
511389,pylai,Pylai,pleiades,,29.25,40.75
511390,pytheion,Pytheion,pleiades,,29.25,40.75
511390,pythiatherma,Pythia Therma,pleiades,,29.25,40.75
511391,pythopolis,Pythopolis,pleiades,,29.25,40.25
511396,rhebas,Rhebas fl.,pleiades,,29.75,40.25
511397,rhegion,Rhegion,pleiades,,28.75,40.75
511398,rhesos,Rhesos fl.,pleiades,,27.25,40.25
511400,rhoe,Rhoe,pleiades,,30.25,41.25
511401,rhyndakos,Rhyndakos fl.,pleiades,,28.25,40.25
511404,salmydessos,Salmydessos,pleiades,,28.25,41.75
511405,salmydessos,Salmydessos,pleiades,,,
511406,sangarius,Sangarius fl.,pleiades,,30.25,40.75
511407,sangaros,Sangaros,pleiades,,29.25,40.75
511408,sarcakaya,SarÄ±cakaya,pleiades,,30.75,40.25
511409,sarkotyle,Sarkotyle,pleiades,,29.75,40.25
511410,sautonomosmon,"S. Autonomos, Mon.",pleiades,,29.75,40.75
511412,schinae,â€˜Schinaeâ€™,pleiades,,29.75,40.25
511413,scylla,Scylla,pleiades,,28.25,41.25
511414,selymbria,Selymbria,pleiades,,28.25,41.25
511414,eudoxiopolis,Eudoxiopolis,pleiades,,28.25,41.25
511414,selybria,Selybria,pleiades,,28.25,41.25
511415,serreionteichos,Serreion Teichos,pleiades,,27.25,40.75
511415,ganos,Ganos,pleiades,,27.25,40.75
511417,sirkanos,Sirkanos,pleiades,,29.75,40.75
511419,skylake,Skylake,pleiades,,28.25,40.25
511420,soka,*Soka,pleiades,,29.75,40.75
511421,soloeis,Soloeis fl.,pleiades,,29.25,40.25
511422,sophon,[Sophon] M.,pleiades,,30.25,40.75
511423,strobilos,Strobilos,pleiades,,29.25,40.75
511425,syllanta,*Syllanta,pleiades,,30.25,40.25
511428,tarpodizo,â€˜Tarpodizoâ€™,pleiades,,27.25,41.75
511429,tarsos,Tarsos,pleiades,,30.25,40.75
511430,tataula,Tataula,pleiades,,29.25,40.25
511431,tattaios,Tattaios,pleiades,,30.25,40.25
511432,tearos,Tearos fl.,pleiades,,27.75,41.75
511433,tenba,*Tenba,pleiades,,30.25,41.25
511434,terbos,Terbos,pleiades,,30.25,40.75
511435,deramoska,*Deramoska,pleiades,,29.75,40.75
511435,tesderamoska,*TesDeramoska,pleiades,,29.75,40.75
511436,tetrakomia,Tetrakomia,pleiades,,29.75,40.75
511437,thateso,â€˜Thatesoâ€™,pleiades,,30.25,40.25
511440,thrakiakome,Thrakia Kome,pleiades,,27.75,40.25
511441,thynoi,Thynoi,pleiades,,27.75,41.75
511442,thynoi,Thynoi,pleiades,,29.75,41.25
511443,thynias,Thynias,pleiades,,27.75,41.75
511444,thynias,Thynias,pleiades,,28.25,41.75
511445,thynias,Thynias Pr.,pleiades,,28.25,41.75
511446,apollonia,Apollonia,pleiades,,30.25,41.25
511446,thynias,Thynias,pleiades,,30.25,41.25
511446,daphnousia,Daphnousia Ins.,pleiades,,30.25,41.25
511448,tipaso,â€˜Tipasoâ€™,pleiades,,27.75,41.25
511449,tyrodiza,Tyrodiza,pleiades,,27.25,40.75
511449,tiristasis,Tiristasis,pleiades,,27.25,40.75
511451,trikomia,Trikomia,pleiades,,30.25,40.75
511452,triton,Triton,pleiades,,28.75,40.75
511455,tziorikellos,Tziorikellos fl.,pleiades,,27.75,41.25
511456,tzouroulon,Tzouroulon,pleiades,,27.75,41.25
511456,silta,Silta?,pleiades,,27.75,41.25
511458,urisio,â€˜Urisioâ€™,pleiades,,27.25,41.25
511459,utsurgae,â€˜Utsurgaeâ€™,pleiades,,27.75,41.75
511461,zeleia,Zeleia,pleiades,,27.75,40.25
515667,phinopolis,Phinopolis,pleiades,,,
515669,tereia,Tereia,pleiades,,,
520953,aietourhynkos,Aietou Rhynkos Pr.,pleiades,,29.125,41.125
520954,akoimetonmon,Akoimeton Mon.,pleiades,,29.125,41.125
520955,akritas,Akritas Pr.,pleiades,,29.375,40.875
520956,ammoi,Ammoi,pleiades,,28.875,40.875
520957,amykos,Amykos,pleiades,,29.125,41.125
520958,promotou,Promotou?,pleiades,,29.125,41.125
520958,anaplous,Anaplous?,pleiades,,29.125,41.125
520959,ancyreum,Ancyreum Pr.,pleiades,,29.125,41.125
520960,antigoneia,[Antigoneia] Ins.,pleiades,,29.125,40.875
520961,aphrodysium,Aphrodysium,pleiades,,29.125,41.125
520962,archeion,Archeion,pleiades,,29.125,41.125
520963,argyronion,Argyronion,pleiades,,29.125,41.125
520968,baccacollis,â€˜Baccaâ€™ Collis,pleiades,,29.125,41.125
520969,bacchiae,Bacchiae,pleiades,,29.125,41.125
520969,thermemeria,Thermemeria,pleiades,,29.125,41.125
520970,barbyses,Barbyses fl.,pleiades,,28.875,41.125
520972,bathys,*Bathys fl.,pleiades,,29.125,41.125
520974,blachernai,Blachernai,pleiades,,28.875,41.125
520976,boradion,Boradion,pleiades,,29.125,41.125
520977,bosphorus,Bosphorus,pleiades,,29.125,41.125
520979,bosporios,Bosporios Pr.,pleiades,,28.875,41.125
520980,boukoloscollis,Boukolos Collis,pleiades,,28.875,41.125
520984,bythias,Bythias,pleiades,,29.125,41.125
520985,byzantium,Byzantium,pleiades,,28.875,41.125
520987,chalcaea,Chalcaea,pleiades,,29.125,41.125
520988,chalcedon,Chalcedon,pleiades,,29.125,40.875
520989,chalkedon,Chalkedon fl.,pleiades,,29.125,40.875
520990,demonnesos,Demonnesos Ins.,pleiades,,29.125,40.875
520990,chalkitis,Chalkitis,pleiades,,29.125,40.875
520991,chelae,Chelae,pleiades,,29.125,41.125
520992,philemporos,Philemporos,pleiades,,29.125,41.125
520992,chelai,Chelai,pleiades,,29.125,41.125
520994,chrysokeras,Chrysokeras,pleiades,,28.875,41.125
520995,chrysopolis,Chrysopolis,pleiades,,29.125,41.125
520996,chrysorrhoas,Chrysorrhoas? fl.,pleiades,,29.125,41.125
520998,constantinopolis,Constantinopolis,pleiades,,28.875,41.125
520999,coracium,Coracium Pr.,pleiades,,29.125,41.125
521001,bous,Bous,pleiades,,29.125,41.125
521001,damalis,Damalis,pleiades,,29.125,41.125
521003,nymphaion,Nymphaion?,pleiades,,29.125,41.125
521003,daphnemainomene,Daphne Mainomene?,pleiades,,29.125,41.125
521004,dekaton,Dekaton,pleiades,,28.875,40.875
521007,dikaiapetra,Dikaia Petra,pleiades,,29.125,41.125
521008,drepanon,Drepanon? Pr.,pleiades,,28.875,41.125
521011,echaia,Echaia Pr.,pleiades,,29.125,41.125
521012,eirenaion,Eirenaion,pleiades,,29.125,41.125
521014,eleutheriou,Eleutheriou,pleiades,,28.875,40.875
521014,kaisarioulimen,Kaisariou Limen,pleiades,,28.875,40.875
